order_id,order_date,category,product,unit_price_try,quantity,discount_pct,revenue_try,region,channel,customer_rating
ORD-10563,2025-07-28,Apparel,Sock Set,120.1,1,0,120.1,Mediterranean,Mobile App,5
ORD-12240,2025-07-28,Home & Living,Candle Set,268.37,1,10,241.53,Central Anatolia,Desktop,4
ORD-10211,2025-07-28,Home & Living,Candle Set,106.81,1,0,106.81,Central Anatolia,Mobile App,4
ORD-10316,2025-07-28,Beauty,Lipstick,317.35,1,0,317.35,Mediterranean,Website,4
ORD-10759,2025-07-28,Home & Living,LED Desk Lamp,136.9,2,0,273.8,Central Anatolia,Website,4
ORD-10381,2025-07-29,Sports & Outdoor,Yoga Mat,330.97,1,0,330.97,Marmara,Desktop,5
ORD-11163,2025-07-29,Electronics,Power Bank,628.41,1,10,565.57,Marmara,Website,5
ORD-11854,2025-07-29,Apparel,Sweatshirt,278.52,1,0,278.52,Marmara,Website,4
ORD-11886,2025-07-29,Apparel,Cap,232.69,1,0,232.69,Marmara,Mobile App,5
ORD-10512,2025-07-29,Sports & Outdoor,Fitness Band,173.04,1,0,173.04,Aegean,Mobile App,5
ORD-11039,2025-07-29,Apparel,Sports Shorts,114.38,1,0,114.38,Central Anatolia,Website,5
ORD-12150,2025-07-31,Electronics,Phone Case,448.34,1,0,448.34,Mediterranean,Mobile App,5
ORD-10245,2025-08-01,Electronics,Wireless Earbuds,534.78,1,0,534.78,Aegean,Mobile App,5
ORD-10544,2025-08-02,Beauty,Face Serum,221.53,1,0,221.53,Aegean,Mobile App,4
ORD-10348,2025-08-02,Beauty,Lipstick,111.66,1,0,111.66,Marmara,Desktop,4
ORD-10498,2025-08-02,Electronics,Smart Watch,781.63,1,0,781.63,Mediterranean,Mobile App,4
ORD-10461,2025-08-02,Beauty,Shampoo,366.82,1,20,293.46,Central Anatolia,Mobile App,5
ORD-12108,2025-08-03,Home & Living,Aroma Diffuser,318.99,3,0,956.97,Southeastern Anatolia,Website,5
ORD-12077,2025-08-03,Apparel,Sock Set,347.17,1,0,347.17,Aegean,Website,4
ORD-12347,2025-08-03,Electronics,Phone Case,582.1,1,0,582.1,Marmara,Mobile App,4
ORD-11684,2025-08-03,Electronics,Power Bank,540.86,1,0,540.86,Aegean,Website,5
ORD-10001,2025-08-03,Apparel,Sweatshirt,311.19,1,0,311.19,Marmara,Desktop,3
ORD-11280,2025-08-03,Beauty,Face Serum,229.56,1,10,206.6,Marmara,Website,4
ORD-11312,2025-08-05,Electronics,Wireless Earbuds,691.74,1,20,553.39,Southeastern Anatolia,Website,5
ORD-10064,2025-08-05,Sports & Outdoor,Backpack,546.72,1,0,546.72,Southeastern Anatolia,Mobile App,5
ORD-11600,2025-08-06,Home & Living,Storage Box Set,384.22,1,0,384.22,Central Anatolia,Website,5
ORD-10691,2025-08-07,Apparel,Sock Set,87.54,1,0,87.54,Marmara,Desktop,4
ORD-12127,2025-08-07,Apparel,Sweatshirt,103.34,1,0,103.34,Mediterranean,Mobile App,5
ORD-10354,2025-08-08,Electronics,Wireless Earbuds,343.44,2,0,686.88,Marmara,Mobile App,4
ORD-11498,2025-08-08,Electronics,Bluetooth Speaker,626.94,1,10,564.25,Black Sea,Website,3
ORD-12223,2025-08-08,Beauty,Face Serum,391.96,2,10,705.53,Marmara,Website,5
ORD-11882,2025-08-08,Beauty,Shampoo,278.05,1,0,278.05,Eastern Anatolia,Website,5
ORD-11631,2025-08-09,Apparel,Sports Shorts,160.33,1,0,160.33,Aegean,Mobile App,5
ORD-12142,2025-08-09,Electronics,Wireless Earbuds,900.43,1,30,630.3,Marmara,Mobile App,5
ORD-11262,2025-08-11,Beauty,Face Serum,292.96,1,0,292.96,Central Anatolia,Website,5
ORD-11458,2025-08-12,Beauty,Shampoo,157.46,1,0,157.46,Aegean,Mobile App,4
ORD-10309,2025-08-12,Beauty,Lipstick,249.86,3,20,599.66,Marmara,Mobile App,5
ORD-10197,2025-08-12,Electronics,Smart Watch,492.76,1,0,492.76,Aegean,Mobile App,3
ORD-10080,2025-08-12,Sports & Outdoor,Water Bottle,291.21,1,0,291.21,Marmara,Website,5
ORD-11069,2025-08-14,Apparel,Sports Shorts,186.46,1,20,149.17,Mediterranean,Mobile App,4
ORD-10304,2025-08-14,Beauty,Lipstick,181.63,2,0,363.26,Aegean,Mobile App,4
ORD-10016,2025-08-15,Electronics,Bluetooth Speaker,898.91,1,0,898.91,Black Sea,Mobile App,4
ORD-11310,2025-08-15,Apparel,Sock Set,308.19,1,0,308.19,Marmara,Website,4
ORD-12294,2025-08-16,Beauty,Moisturizing Cream,250.75,1,15,213.14,Aegean,Mobile App,5
ORD-10419,2025-08-16,Apparel,Sweatshirt,118.93,1,0,118.93,Central Anatolia,Mobile App,4
ORD-12261,2025-08-16,Sports & Outdoor,Water Bottle,381.43,1,0,381.43,Black Sea,Mobile App,4
ORD-10454,2025-08-16,Electronics,Bluetooth Speaker,567.53,1,0,567.53,Marmara,Mobile App,5
ORD-10843,2025-08-16,Home & Living,Candle Set,377.91,1,0,377.91,Aegean,Website,4
ORD-12365,2025-08-17,Beauty,Sunscreen,100.85,1,0,100.85,Southeastern Anatolia,Mobile App,4
ORD-10078,2025-08-17,Sports & Outdoor,Backpack,444.66,1,0,444.66,Marmara,Mobile App,1
ORD-11502,2025-08-18,Electronics,Power Bank,600.28,1,0,600.28,Aegean,Mobile App,3
ORD-10575,2025-08-18,Home & Living,Candle Set,356.76,2,0,713.52,Eastern Anatolia,Website,2
ORD-12330,2025-08-18,Electronics,Bluetooth Speaker,352.39,1,0,352.39,Black Sea,Mobile App,4
ORD-11273,2025-08-19,Home & Living,LED Desk Lamp,311.17,1,0,311.17,Marmara,Mobile App,2
ORD-12272,2025-08-20,Apparel,Sweatshirt,62.1,3,0,186.3,Aegean,Mobile App,5
ORD-10910,2025-08-20,Home & Living,Aroma Diffuser,315.18,3,10,850.99,Marmara,Mobile App,3
ORD-11245,2025-08-21,Beauty,Shampoo,284.77,1,0,284.77,Aegean,Mobile App,4
ORD-11719,2025-08-22,Electronics,Smart Watch,515.41,1,10,463.87,Aegean,Mobile App,4
ORD-11149,2025-08-24,Apparel,Sports Shorts,126.98,2,15,215.87,Central Anatolia,Mobile App,1
ORD-10210,2025-08-24,Electronics,Wireless Earbuds,736.33,1,0,736.33,Mediterranean,Mobile App,4
ORD-10107,2025-08-24,Apparel,Basic T-Shirt,142.3,1,0,142.3,Central Anatolia,Mobile App,1
ORD-11635,2025-08-24,Electronics,Bluetooth Speaker,611.17,2,0,1222.34,Marmara,Website,5
ORD-10003,2025-08-24,Apparel,Cap,212.18,1,0,212.18,Eastern Anatolia,Mobile App,5
ORD-10636,2025-08-25,Beauty,Shampoo,189.31,1,0,189.31,Marmara,Website,3
ORD-11279,2025-08-25,Electronics,Smart Watch,734.86,2,30,1028.8,Marmara,Mobile App,5
ORD-12068,2025-08-25,Sports & Outdoor,Yoga Mat,478.97,1,0,478.97,Southeastern Anatolia,Website,5
ORD-11623,2025-08-26,Apparel,Basic T-Shirt,88.92,1,0,88.92,Marmara,Mobile App,5
ORD-11678,2025-08-26,Sports & Outdoor,Backpack,492.51,1,0,492.51,Eastern Anatolia,Website,5
ORD-10624,2025-08-26,Home & Living,Storage Box Set,243.84,1,0,243.84,Black Sea,Desktop,5
ORD-11975,2025-08-26,Electronics,Bluetooth Speaker,255.18,1,0,255.18,Marmara,Website,5
ORD-10648,2025-08-27,Apparel,Cap,221.34,1,15,188.14,Marmara,Mobile App,4
ORD-10701,2025-08-28,Electronics,Bluetooth Speaker,764.87,1,0,764.87,Central Anatolia,Website,5
ORD-12221,2025-08-29,Home & Living,Aroma Diffuser,281.37,2,0,562.74,Black Sea,Website,3
ORD-11851,2025-08-29,Apparel,Sweatshirt,97.36,2,0,194.72,Southeastern Anatolia,Desktop,5
ORD-12001,2025-08-29,Apparel,Cap,347.68,1,0,347.68,Southeastern Anatolia,Mobile App,4
ORD-11928,2025-08-30,Beauty,Face Serum,295.88,1,0,295.88,Central Anatolia,Mobile App,3
ORD-11446,2025-08-30,Electronics,Bluetooth Speaker,861.49,1,0,861.49,Marmara,Mobile App,3
ORD-10984,2025-08-30,Electronics,Smart Watch,1107.31,1,0,1107.31,Aegean,Mobile App,5
ORD-10109,2025-08-31,Beauty,Sunscreen,300.0,3,15,765.0,Central Anatolia,Desktop,5
ORD-12305,2025-08-31,Apparel,Cap,98.73,1,0,98.73,Marmara,Mobile App,5
ORD-11246,2025-09-01,Beauty,Lipstick,154.84,1,0,154.84,Southeastern Anatolia,Mobile App,5
ORD-11777,2025-09-01,Sports & Outdoor,Yoga Mat,188.71,1,0,188.71,Marmara,Website,4
ORD-11392,2025-09-01,Sports & Outdoor,Water Bottle,598.01,1,0,598.01,Marmara,Mobile App,5
ORD-10714,2025-09-01,Beauty,Moisturizing Cream,256.73,2,0,513.46,Marmara,Mobile App,5
ORD-10997,2025-09-01,Beauty,Moisturizing Cream,338.52,1,0,338.52,Eastern Anatolia,Mobile App,2
ORD-10644,2025-09-02,Home & Living,Aroma Diffuser,86.2,1,0,86.2,Aegean,Website,2
ORD-11821,2025-09-02,Electronics,Phone Case,184.08,1,0,184.08,Marmara,Mobile App,5
ORD-11840,2025-09-02,Beauty,Face Serum,291.58,1,0,291.58,Mediterranean,Website,5
ORD-12148,2025-09-02,Beauty,Shampoo,310.51,1,0,310.51,Marmara,Mobile App,2
ORD-10408,2025-09-02,Home & Living,Candle Set,413.03,1,20,330.42,Marmara,Website,4
ORD-10649,2025-09-03,Beauty,Sunscreen,389.66,1,0,389.66,Black Sea,Mobile App,4
ORD-10417,2025-09-03,Apparel,Sock Set,289.25,1,10,260.32,Marmara,Website,2
ORD-11160,2025-09-03,Electronics,Wireless Earbuds,325.84,1,0,325.84,Marmara,Website,4
ORD-11434,2025-09-03,Apparel,Sweatshirt,272.67,1,0,272.67,Southeastern Anatolia,Mobile App,5
ORD-11974,2025-09-04,Sports & Outdoor,Water Bottle,446.58,1,15,379.59,Mediterranean,Website,3
ORD-10847,2025-09-05,Apparel,Cap,141.59,1,0,141.59,Black Sea,Website,4
ORD-10528,2025-09-05,Home & Living,Aroma Diffuser,282.34,1,0,282.34,Marmara,Website,3
ORD-11672,2025-09-06,Beauty,Lipstick,114.82,1,10,103.34,Eastern Anatolia,Mobile App,5
ORD-10996,2025-09-06,Sports & Outdoor,Bike Lock,520.53,1,0,520.53,Marmara,Mobile App,4
ORD-12222,2025-09-07,Sports & Outdoor,Backpack,336.84,1,0,336.84,Marmara,Mobile App,1
ORD-10084,2025-09-08,Electronics,Smart Watch,177.69,1,10,159.92,Eastern Anatolia,Mobile App,4
ORD-11711,2025-09-08,Apparel,Sweatshirt,324.55,2,0,649.1,Mediterranean,Mobile App,1
ORD-12154,2025-09-08,Electronics,Wireless Earbuds,930.96,1,0,930.96,Central Anatolia,Mobile App,2
ORD-10870,2025-09-08,Apparel,Basic T-Shirt,229.16,2,0,458.32,Central Anatolia,Website,5
ORD-10236,2025-09-08,Beauty,Lipstick,159.02,1,0,159.02,Southeastern Anatolia,Mobile App,5
ORD-11945,2025-09-08,Electronics,Power Bank,649.06,1,0,649.06,Eastern Anatolia,Mobile App,3
ORD-11380,2025-09-10,Sports & Outdoor,Yoga Mat,258.46,1,0,258.46,Mediterranean,Mobile App,5
ORD-10833,2025-09-11,Electronics,Wireless Earbuds,925.08,2,20,1480.13,Central Anatolia,Website,3
ORD-12387,2025-09-11,Beauty,Face Serum,378.22,1,0,378.22,Mediterranean,Website,5
ORD-10143,2025-09-12,Electronics,Bluetooth Speaker,259.31,1,0,259.31,Mediterranean,Mobile App,5
ORD-11734,2025-09-13,Home & Living,Aroma Diffuser,269.86,1,0,269.86,Marmara,Website,4
ORD-10609,2025-09-13,Home & Living,Storage Box Set,286.01,2,10,514.82,Marmara,Website,5
ORD-11481,2025-09-14,Electronics,Phone Case,424.08,1,15,360.47,Black Sea,Mobile App,5
ORD-10133,2025-09-14,Sports & Outdoor,Fitness Band,592.27,2,0,1184.54,Southeastern Anatolia,Website,4
ORD-11994,2025-09-14,Home & Living,Throw Blanket,140.04,2,0,280.08,Southeastern Anatolia,Website,5
ORD-10206,2025-09-14,Home & Living,Storage Box Set,348.04,1,0,348.04,Southeastern Anatolia,Website,4
ORD-10855,2025-09-15,Beauty,Lipstick,200.05,2,0,400.1,Marmara,Website,3
ORD-10994,2025-09-15,Sports & Outdoor,Fitness Band,598.97,2,0,1197.94,Eastern Anatolia,Website,3
ORD-11938,2025-09-15,Beauty,Moisturizing Cream,195.59,1,0,195.59,Aegean,Mobile App,4
ORD-12358,2025-09-15,Apparel,Sports Shorts,306.13,1,0,306.13,Southeastern Anatolia,Mobile App,3
ORD-11899,2025-09-15,Home & Living,Candle Set,324.44,1,10,292.0,Marmara,Mobile App,5
ORD-11506,2025-09-15,Electronics,Smart Watch,179.24,2,0,358.48,Black Sea,Mobile App,1
ORD-11612,2025-09-15,Electronics,Bluetooth Speaker,704.01,1,20,563.21,Central Anatolia,Website,5
ORD-11609,2025-09-16,Electronics,Smart Watch,737.89,1,0,737.89,Aegean,Mobile App,4
ORD-11365,2025-09-16,Electronics,Phone Case,350.6,1,0,350.6,Black Sea,Desktop,5
ORD-10113,2025-09-16,Sports & Outdoor,Bike Lock,261.67,1,0,261.67,Eastern Anatolia,Mobile App,3
ORD-11028,2025-09-17,Beauty,Shampoo,218.52,1,0,218.52,Central Anatolia,Mobile App,4
ORD-10175,2025-09-17,Electronics,Power Bank,1139.87,1,0,1139.87,Central Anatolia,Mobile App,5
ORD-10334,2025-09-17,Beauty,Moisturizing Cream,368.29,2,10,662.92,Marmara,Mobile App,5
ORD-11387,2025-09-20,Beauty,Moisturizing Cream,182.82,1,0,182.82,Eastern Anatolia,Website,4
ORD-12074,2025-09-20,Sports & Outdoor,Water Bottle,526.36,2,0,1052.72,Marmara,Mobile App,5
ORD-11156,2025-09-21,Electronics,Bluetooth Speaker,641.55,2,0,1283.1,Aegean,Mobile App,5
ORD-10660,2025-09-23,Apparel,Sweatshirt,66.88,2,30,93.63,Marmara,Mobile App,3
ORD-11932,2025-09-23,Home & Living,LED Desk Lamp,221.73,2,0,443.46,Eastern Anatolia,Desktop,5
ORD-10827,2025-09-23,Home & Living,Aroma Diffuser,223.36,1,0,223.36,Central Anatolia,Mobile App,4
ORD-11314,2025-09-24,Beauty,Sunscreen,255.03,1,0,255.03,Aegean,Mobile App,2
ORD-11276,2025-09-25,Electronics,Phone Case,875.15,1,0,875.15,Southeastern Anatolia,Mobile App,2
ORD-10740,2025-09-26,Home & Living,Candle Set,98.86,1,0,98.86,Central Anatolia,Mobile App,5
ORD-10597,2025-09-28,Sports & Outdoor,Backpack,586.27,1,20,469.02,Aegean,Mobile App,3
ORD-10823,2025-09-28,Electronics,Bluetooth Speaker,1066.26,1,0,1066.26,Mediterranean,Mobile App,4
ORD-11892,2025-09-28,Apparel,Sports Shorts,263.05,2,0,526.1,Eastern Anatolia,Mobile App,2
ORD-11523,2025-09-29,Apparel,Sock Set,336.01,1,0,336.01,Central Anatolia,Mobile App,5
ORD-10362,2025-09-29,Apparel,Sock Set,151.33,1,0,151.33,Marmara,Website,1
ORD-10611,2025-09-30,Electronics,Wireless Earbuds,398.94,2,20,638.3,Central Anatolia,Desktop,3
ORD-11563,2025-09-30,Electronics,Bluetooth Speaker,359.87,1,10,323.88,Central Anatolia,Mobile App,4
ORD-10105,2025-09-30,Electronics,Wireless Earbuds,493.87,1,15,419.79,Central Anatolia,Website,3
ORD-11462,2025-10-02,Apparel,Sports Shorts,204.41,1,0,204.41,Mediterranean,Mobile App,5
ORD-11154,2025-10-02,Apparel,Sweatshirt,189.25,1,0,189.25,Aegean,Website,5
ORD-11739,2025-10-02,Sports & Outdoor,Fitness Band,455.44,1,0,455.44,Black Sea,Mobile App,1
ORD-10112,2025-10-02,Electronics,Power Bank,923.06,1,0,923.06,Mediterranean,Mobile App,4
ORD-12202,2025-10-04,Beauty,Face Serum,125.57,1,0,125.57,Central Anatolia,Mobile App,2
ORD-11802,2025-10-04,Electronics,Power Bank,621.72,1,15,528.46,Marmara,Mobile App,5
ORD-11443,2025-10-04,Electronics,Wireless Earbuds,1192.47,1,0,1192.47,Marmara,Mobile App,4
ORD-11175,2025-10-06,Home & Living,Storage Box Set,251.51,2,0,503.02,Central Anatolia,Mobile App,4
ORD-11295,2025-10-06,Electronics,Phone Case,1118.42,1,30,782.89,Central Anatolia,Desktop,5
ORD-11956,2025-10-06,Apparel,Sports Shorts,233.49,2,0,466.98,Mediterranean,Website,5
ORD-10516,2025-10-07,Electronics,Phone Case,603.62,3,0,1810.86,Central Anatolia,Mobile App,1
ORD-11749,2025-10-07,Beauty,Face Serum,202.95,2,0,405.9,Central Anatolia,Mobile App,2
ORD-11083,2025-10-07,Beauty,Face Serum,97.97,2,10,176.35,Southeastern Anatolia,Website,4
ORD-11961,2025-10-08,Apparel,Sweatshirt,294.92,1,0,294.92,Aegean,Mobile App,2
ORD-11300,2025-10-08,Home & Living,LED Desk Lamp,85.08,2,0,170.16,Aegean,Website,2
ORD-10553,2025-10-09,Apparel,Cap,62.89,1,0,62.89,Black Sea,Website,3
ORD-10468,2025-10-09,Beauty,Moisturizing Cream,72.59,1,0,72.59,Marmara,Desktop,4
ORD-12274,2025-10-09,Home & Living,Throw Blanket,93.75,1,15,79.69,Aegean,Mobile App,1
ORD-10292,2025-10-09,Electronics,Phone Case,1057.89,1,0,1057.89,Black Sea,Website,3
ORD-10628,2025-10-10,Beauty,Moisturizing Cream,72.27,1,0,72.27,Aegean,Mobile App,2
ORD-12030,2025-10-10,Apparel,Sock Set,173.6,1,0,173.6,Marmara,Website,2
ORD-10848,2025-10-10,Beauty,Moisturizing Cream,343.23,1,30,240.26,Aegean,Website,5
ORD-12300,2025-10-10,Electronics,Bluetooth Speaker,836.24,1,0,836.24,Marmara,Desktop,5
ORD-11132,2025-10-11,Electronics,Bluetooth Speaker,637.57,1,10,573.81,Mediterranean,Mobile App,5
ORD-10817,2025-10-11,Apparel,Sports Shorts,196.02,2,0,392.04,Marmara,Website,5
ORD-10235,2025-10-11,Beauty,Lipstick,313.01,1,0,313.01,Black Sea,Website,4
ORD-11248,2025-10-12,Beauty,Face Serum,171.79,1,0,171.79,Mediterranean,Website,5
ORD-10409,2025-10-12,Beauty,Face Serum,387.17,1,0,387.17,Aegean,Mobile App,5
ORD-10854,2025-10-12,Electronics,Bluetooth Speaker,691.07,1,10,621.96,Southeastern Anatolia,Website,4
ORD-10372,2025-10-13,Apparel,Basic T-Shirt,224.48,1,10,202.03,Marmara,Mobile App,3
ORD-11637,2025-10-13,Beauty,Face Serum,142.97,1,0,142.97,Marmara,Mobile App,2
ORD-10831,2025-10-13,Apparel,Sock Set,339.01,1,0,339.01,Mediterranean,Website,4
ORD-10284,2025-10-14,Apparel,Sports Shorts,286.42,1,0,286.42,Eastern Anatolia,Mobile App,4
ORD-11875,2025-10-14,Beauty,Lipstick,357.12,1,0,357.12,Central Anatolia,Website,4
ORD-10849,2025-10-14,Home & Living,Candle Set,242.02,2,0,484.04,Aegean,Mobile App,4
ORD-12128,2025-10-15,Electronics,Phone Case,585.9,1,0,585.9,Central Anatolia,Mobile App,3
ORD-11017,2025-10-15,Home & Living,Aroma Diffuser,249.37,1,0,249.37,Mediterranean,Mobile App,5
ORD-10618,2025-10-15,Home & Living,Aroma Diffuser,348.1,1,0,348.1,Marmara,Mobile App,5
ORD-11895,2025-10-16,Apparel,Sports Shorts,185.75,1,15,157.89,Southeastern Anatolia,Mobile App,3
ORD-10251,2025-10-17,Sports & Outdoor,Fitness Band,404.85,1,0,404.85,Southeastern Anatolia,Mobile App,4
ORD-11715,2025-10-17,Home & Living,Throw Blanket,149.46,2,15,254.08,Central Anatolia,Website,5
ORD-10578,2025-10-18,Home & Living,Candle Set,86.35,2,0,172.7,Marmara,Mobile App,4
ORD-11472,2025-10-19,Sports & Outdoor,Yoga Mat,474.37,1,0,474.37,Southeastern Anatolia,Website,5
ORD-12065,2025-10-20,Apparel,Sweatshirt,267.1,1,0,267.1,Central Anatolia,Mobile App,4
ORD-11835,2025-10-20,Apparel,Cap,317.74,1,0,317.74,Black Sea,Mobile App,4
ORD-10519,2025-10-22,Sports & Outdoor,Fitness Band,562.02,1,0,562.02,Mediterranean,Mobile App,5
ORD-10542,2025-10-22,Home & Living,LED Desk Lamp,197.89,2,0,395.78,Black Sea,Mobile App,4
ORD-11624,2025-10-22,Apparel,Cap,81.49,1,0,81.49,Marmara,Desktop,1
ORD-11027,2025-10-22,Apparel,Sports Shorts,276.23,3,0,828.69,Central Anatolia,Desktop,5
ORD-10677,2025-10-23,Electronics,Smart Watch,1162.01,1,0,1162.01,Southeastern Anatolia,Desktop,3
ORD-11491,2025-10-23,Home & Living,Candle Set,326.65,1,0,326.65,Marmara,Website,5
ORD-11698,2025-10-24,Beauty,Shampoo,264.07,1,0,264.07,Central Anatolia,Mobile App,4
ORD-11574,2025-10-24,Home & Living,Storage Box Set,116.46,1,0,116.46,Marmara,Website,5
ORD-11867,2025-10-25,Apparel,Cap,153.89,3,15,392.42,Eastern Anatolia,Website,5
ORD-10445,2025-10-25,Apparel,Cap,204.59,1,15,173.9,Central Anatolia,Mobile App,4
ORD-11951,2025-10-25,Home & Living,Candle Set,305.65,1,0,305.65,Black Sea,Website,5
ORD-11913,2025-10-28,Apparel,Cap,207.96,1,15,176.77,Aegean,Mobile App,5
ORD-11979,2025-10-28,Sports & Outdoor,Water Bottle,245.76,1,20,196.61,Marmara,Mobile App,2
ORD-10959,2025-10-28,Sports & Outdoor,Bike Lock,408.3,1,15,347.06,Marmara,Mobile App,5
ORD-11431,2025-10-28,Apparel,Cap,329.06,2,0,658.12,Mediterranean,Mobile App,4
ORD-12247,2025-10-29,Electronics,Bluetooth Speaker,887.14,1,0,887.14,Aegean,Mobile App,4
ORD-11714,2025-10-29,Beauty,Sunscreen,70.31,1,30,49.22,Black Sea,Mobile App,2
ORD-10260,2025-10-29,Electronics,Power Bank,910.56,1,0,910.56,Marmara,Mobile App,2
ORD-11048,2025-10-29,Home & Living,LED Desk Lamp,340.18,1,0,340.18,Marmara,Website,4
ORD-12006,2025-10-30,Beauty,Shampoo,378.87,1,0,378.87,Aegean,Website,3
ORD-11305,2025-10-30,Beauty,Shampoo,225.09,2,0,450.18,Southeastern Anatolia,Mobile App,3
ORD-12026,2025-10-31,Apparel,Cap,74.29,1,10,66.86,Black Sea,Website,1
ORD-11496,2025-11-01,Apparel,Cap,146.69,1,0,146.69,Marmara,Mobile App,5
ORD-12270,2025-11-01,Electronics,Phone Case,318.75,1,0,318.75,Aegean,Mobile App,4
ORD-10162,2025-11-01,Home & Living,Throw Blanket,431.59,1,0,431.59,Central Anatolia,Website,3
ORD-11560,2025-11-01,Electronics,Wireless Earbuds,734.77,1,20,587.82,Aegean,Mobile App,4
ORD-10139,2025-11-01,Beauty,Shampoo,225.78,1,0,225.78,Black Sea,Mobile App,4
ORD-10735,2025-11-02,Beauty,Face Serum,111.89,1,0,111.89,Marmara,Mobile App,1
ORD-12106,2025-11-03,Home & Living,Aroma Diffuser,395.67,1,0,395.67,Central Anatolia,Website,2
ORD-11737,2025-11-03,Home & Living,Storage Box Set,84.97,1,0,84.97,Marmara,Mobile App,4
ORD-11327,2025-11-04,Apparel,Cap,154.12,1,10,138.71,Central Anatolia,Mobile App,5
ORD-12266,2025-11-04,Sports & Outdoor,Bike Lock,157.08,1,0,157.08,Black Sea,Website,5
ORD-10094,2025-11-04,Apparel,Sports Shorts,190.76,2,0,381.52,Central Anatolia,Website,3
ORD-10134,2025-11-05,Apparel,Cap,292.83,1,0,292.83,Aegean,Mobile App,2
ORD-11939,2025-11-05,Home & Living,LED Desk Lamp,321.43,1,10,289.29,Marmara,Website,4
ORD-11495,2025-11-05,Home & Living,Aroma Diffuser,231.96,1,0,231.96,Eastern Anatolia,Mobile App,4
ORD-12087,2025-11-05,Home & Living,Candle Set,383.46,2,15,651.88,Aegean,Mobile App,5
ORD-10851,2025-11-05,Apparel,Sock Set,282.31,3,30,592.85,Southeastern Anatolia,Website,4
ORD-11370,2025-11-06,Home & Living,Storage Box Set,187.3,1,0,187.3,Mediterranean,Mobile App,5
ORD-10853,2025-11-06,Apparel,Sports Shorts,87.74,1,0,87.74,Marmara,Mobile App,5
ORD-10009,2025-11-06,Electronics,Power Bank,1034.4,1,0,1034.4,Southeastern Anatolia,Website,5
ORD-10451,2025-11-06,Electronics,Power Bank,1084.73,1,0,1084.73,Marmara,Mobile App,4
ORD-11533,2025-11-06,Home & Living,Aroma Diffuser,291.39,2,0,582.78,Black Sea,Mobile App,5
ORD-11786,2025-11-06,Beauty,Sunscreen,167.23,1,0,167.23,Aegean,Mobile App,4
ORD-11148,2025-11-06,Home & Living,LED Desk Lamp,122.7,2,0,245.4,Central Anatolia,Website,3
ORD-10955,2025-11-06,Apparel,Cap,184.99,1,0,184.99,Aegean,Mobile App,5
ORD-10169,2025-11-07,Home & Living,Throw Blanket,446.43,1,0,446.43,Aegean,Desktop,5
ORD-11798,2025-11-07,Beauty,Sunscreen,202.63,1,0,202.63,Mediterranean,Mobile App,5
ORD-11240,2025-11-07,Electronics,Smart Watch,691.94,1,0,691.94,Southeastern Anatolia,Mobile App,5
ORD-10103,2025-11-08,Beauty,Sunscreen,296.76,2,0,593.52,Marmara,Website,5
ORD-10159,2025-11-08,Sports & Outdoor,Bike Lock,105.9,1,0,105.9,Marmara,Mobile App,4
ORD-10077,2025-11-08,Home & Living,Aroma Diffuser,241.44,2,30,338.02,Central Anatolia,Mobile App,5
ORD-11052,2025-11-09,Home & Living,Throw Blanket,243.66,1,0,243.66,Mediterranean,Website,5
ORD-10819,2025-11-09,Electronics,Phone Case,658.05,1,0,658.05,Southeastern Anatolia,Mobile App,1
ORD-10650,2025-11-09,Home & Living,Candle Set,113.81,1,0,113.81,Black Sea,Mobile App,4
ORD-10709,2025-11-09,Home & Living,Storage Box Set,102.95,1,0,102.95,Marmara,Website,1
ORD-11705,2025-11-09,Sports & Outdoor,Water Bottle,200.74,1,0,200.74,Marmara,Website,4
ORD-10567,2025-11-09,Home & Living,Storage Box Set,159.52,1,15,135.59,Central Anatolia,Mobile App,5
ORD-11107,2025-11-10,Sports & Outdoor,Yoga Mat,322.77,1,0,322.77,Aegean,Website,5
ORD-12205,2025-11-10,Beauty,Shampoo,391.52,1,20,313.22,Aegean,Mobile App,4
ORD-11669,2025-11-10,Electronics,Phone Case,204.86,1,0,204.86,Central Anatolia,Mobile App,5
ORD-10663,2025-11-11,Apparel,Sweatshirt,224.16,1,0,224.16,Central Anatolia,Mobile App,5
ORD-12104,2025-11-11,Apparel,Basic T-Shirt,349.62,1,0,349.62,Marmara,Desktop,1
ORD-11679,2025-11-12,Beauty,Lipstick,349.83,1,0,349.83,Central Anatolia,Website,1
ORD-11613,2025-11-12,Sports & Outdoor,Bike Lock,520.55,1,10,468.49,Black Sea,Mobile App,4
ORD-10262,2025-11-12,Electronics,Wireless Earbuds,990.37,1,0,990.37,Southeastern Anatolia,Website,4
ORD-11699,2025-11-13,Beauty,Moisturizing Cream,181.14,1,10,163.03,Southeastern Anatolia,Website,3
ORD-10562,2025-11-13,Home & Living,Throw Blanket,98.0,1,0,98.0,Central Anatolia,Mobile App,5
ORD-10035,2025-11-13,Apparel,Basic T-Shirt,225.88,1,0,225.88,Eastern Anatolia,Mobile App,5
ORD-11378,2025-11-14,Sports & Outdoor,Fitness Band,189.34,2,10,340.81,Central Anatolia,Mobile App,4
ORD-10492,2025-11-14,Home & Living,Candle Set,298.46,1,0,298.46,Mediterranean,Mobile App,5
